paper,target_canonical,target_raw,type,self,executed,polarity,transitive,confidence,section,evidence,ref,doi_or_url
what_is_wrong_with_topic_modeling_and_ho,NLTK,NLTK,software,False,True,neutral,False,high,4.1,"Stop words removal using NLTK toolkit4 [51] : ignore very common short words such as ""and"" or ""the"".","[51] S. Bird, Nltk: the natural language toolkit, COLING/ACL Interactive presentation sessions, 2006, 69-72",http://www.nltk.org/book/ch02.html
what_is_wrong_with_topic_modeling_and_ho,Porter stemmer,Porter stemmer,software,False,True,neutral,False,high,4.1,Porter's stemming filter [52]: delete uninformative word endings,"[52] M. Porter, The Porter Stemming Algorithm (1980). URL http://tartarus.org/martin/PorterStemmer/",http://tartarus.org/martin/PorterStemmer/
what_is_wrong_with_topic_modeling_and_ho,"Text mining preprocessing filters (Feldman, Text Mining Handbook)","Text mining preprocessing filters (Feldman, Text Mining Handbook)",methodology,False,True,neutral,False,medium,4.1,all datasets were preprocessed using the usual text mining filters [50]: Stop words removal ... Porter's stemming ... Tf-idf feature selection,"[50] R.-S. Feldman, J, The Text Mining Handbook, New York: Cambridge University Press, 2006",
what_is_wrong_with_topic_modeling_and_ho,Jaccard topic similarity (Galvis Carreno & Winbladh; O'Callaghan et al.),Jaccard topic similarity (Galvis Carreno & Winbladh; O'Callaghan et al.),methodology,False,True,neutral,False,medium,4.2,"There is well known measure, called Jaccard Similarity [8, 54], for measuring similarity. But we modified the measure to do a cross-run similarity of topics.","[8] L. V. Galvis Carreno, K. Winbladh, Analysis of user comments, ICSE 2013; [54] D. OCallaghan et al., An analysis of the coherence of descriptors in topic modeling, ESWA 42(13) 2015",
what_is_wrong_with_topic_modeling_and_ho,Perplexity instability caution (Zhao et al.),Perplexity instability caution (Zhao et al.),sanitycheck,False,False,supports,False,medium,4.2,Researchers caution that the value of perplexity does not remain constant with different topic and corpus sizes [55]. ... we are not using perplexity as evaluation measure.,"[55] W. Zhao, J. J. Chen, R. Perkins, et al., A heuristic approach to determine an appropriate number of topics in topic modeling, BMC bioinformatics 16(13) 2015",
what_is_wrong_with_topic_modeling_and_ho,Miller's 7 +/- 2,Miller's 7 +/- 2,numericfact,False,False,supports,False,high,4.2,we use 9 as our maximum size since the cognitive science literature tells us that 7 +/- 2 is a useful upper size for artifacts to be browsed by humans [56],"[56] G. A. Miller, The magical number seven, plus or minus two, Psychological review 63(2) (1956) 81",
what_is_wrong_with_topic_modeling_and_ho,"Order effects definition (Gennari, Langley, Fisher)","Order effects definition (Gennari, Langley, Fisher)",methodology,False,False,supports,False,high,3.2,Langley [29] defines such effects as follows: A learner L exhibits an order effect on a training set T if there exist two or more orders of T for which L produces different knowledge structures.,"[29] J. H. Gennari, P. Langley, D. Fisher, Models of incremental concept formation, Artificial intelligence 40(1-3) (1989) 11-61",
what_is_wrong_with_topic_modeling_and_ho,LDA topic modeling (Blei et al.),"LDA parameter set k, b, si (Binkley et al.)",methodology,False,False,supports,False,medium,3.1,"Binkley et al. [17] performed an extensive study and found that apart from alpha and beta, the other parameters that define LDA are: k ... b ... si","[17] D. Binkley, D. Heinz, D. Lawrie, J. Overfelt, Understanding lda in source code analysis, ICPC 2014 26-36",
what_is_wrong_with_topic_modeling_and_ho,VEM inference (Minka & Lafferty),VEM inference (Minka & Lafferty),methodology,False,True,neutral,False,medium,4.3 / 5.5 RQ5,VEM is the deterministic variational EM method that computes alpha and beta via expectation maximization [68] ... We manually run these other inference techniques,"[68] T. Minka, J. Lafferty, Expectation-propagation for the generative aspect model, UAI 2002 352-359",
what_is_wrong_with_topic_modeling_and_ho,LDA topic modeling (Blei et al.),Gibbs sampling for LDA (Griffiths & Steyvers; Wei & Croft),methodology,False,True,neutral,False,medium,4.3 / 5.5 RQ5,"Gibbs sampling [69, 70] is a Markov Chain Monte Carlo algorithm ... Figure 14 compares the VEM vs Gibbs sampling","[70] T. L. Griffiths, M. Steyvers, Finding scientific topics, PNAS 101 (2004) 5228-5235; [69] X. Wei, W. B. Croft, Lda-based document models for ad-hoc retrieval, SIGIR 2006",
what_is_wrong_with_topic_modeling_and_ho,Scott-Knott ranking,Scott-Knott (Jelihovschi et al.),statmethod,False,True,supports,False,high,5.3 RQ3,we ran the Scott-Knot [79] procedure for statistical differences using the A12 effect size [80] test and bootstrapping [81] test,"[79] E. G. Jelihovschi, J. C. Faria, I. B. Allaman, Scottknott: a package for performing the scott-knott clustering algorithm in r, TEMA 15(1) (2014) 3-17",
what_is_wrong_with_topic_modeling_and_ho,A12 effect size (Vargha & Delaney; Arcuri & Briand),A12 effect size (Vargha & Delaney),statmethod,False,True,supports,False,high,5.3 RQ3,"using the A12 effect size [80] test ... not a ""small"" effect (A12 >= 0.6)","[80] A. Vargha, H. D. Delaney, A critique and improvement of the cl common language effect size statistics of mcgraw and wong, JEBS 25(2) (2000) 101-132",
what_is_wrong_with_topic_modeling_and_ho,Bootstrap significance test (Efron),Bootstrap (Efron & Tibshirani),statmethod,False,True,supports,False,high,5.3 RQ3,and bootstrapping [81] test which agreed that the division between tuned and untuned results were statistically significant (99% confidence),"[81] B. Efron, R. J. Tibshirani, An introduction to the bootstrap, CRC press, 1994",
what_is_wrong_with_topic_modeling_and_ho,F-beta / F2 score (Powers),F-beta / F2 score (Powers),methodology,False,True,neutral,False,high,2.3 / 5.3 RQ3,Y-axis represents F2 score (from Equation 1) which weights recall higher than precision [78].,"[78] D. M. Powers, Evaluation: from precision, recall and f-measure to roc, informedness, markedness and correlation.",
what_is_wrong_with_topic_modeling_and_ho,Tuning survey and DE for defect prediction (Fu et al.),Tuning survey and DE for defect prediction (Fu et al.),sanitycheck,True,False,supports,False,high,3.3 / 4.3,"we use DE for two reasons. Firstly, it has been proven useful in prior SE tuning studies [32].","[32] W. Fu, T. Menzies, X. Shen, Tuning for software analytics: Is it really necessary?, IST 76 (2016) 135-146",
what_is_wrong_with_topic_modeling_and_ho,DE vs PSO/GA comparison (Vesterstrom & Thomsen),DE vs PSO/GA comparison (Vesterstrom & Thomsen),sanitycheck,False,False,supports,False,medium,4.3,Vesterstrom et al. [67] showed DE to be competitive with particle swarm optimization and other GAs.,"[67] J. Vesterstrom, R. Thomsen, A comparative study of differential evolution, particle swarm optimization, and evolutionary algorithms on numerical benchmark problems, CEC 2004",
what_is_wrong_with_topic_modeling_and_ho,DE vector-level mutation (Das & Suganthan),DE vector-level mutation (Das & Suganthan),sanitycheck,False,False,supports,False,medium,5.8 RQ8,But DE supports vector-level mutation that retain the association between variables in the space [86].,"[86] S. Das, P. N. Suganthan, Differential evolution: A survey of the state-of-the-art, IEEE TEVC 15(1) (2011) 4-31",
what_is_wrong_with_topic_modeling_and_ho,VEM local optimum explanation (Asuncion et al.),VEM local optimum explanation (Asuncion et al.),sanitycheck,False,False,supports,False,medium,5.5 RQ5,VEM only gets to a local optimum that depends on initialization and other factors in the optimization problem [82].,"[82] A. Asuncion, M. Welling, P. Smyth, Y. W. Teh, On smoothing and inference for topic models, UAI 2009 27-34",
what_is_wrong_with_topic_modeling_and_ho,15 CPU-years for clone-detector tuning (Wang et al.),15 CPU-years for clone-detector tuning (Wang et al.),numericfact,False,False,neutral,False,high,5.7 RQ7,Wang et al. [83] once needed 15 years of CPU time to find and verify the tunings required for software clone detectors.,"[83] T. Wang, M. Harman, Y. Jia, J. Krinke, Searching for better configurations: a rigorous approach to clone evaluation, ESEC/FSE 2013 455-465",
what_is_wrong_with_topic_modeling_and_ho,SPL feature models / SWAY (Sayyad; Chen),10^6 evaluations for product lines (Sayyad et al.),numericfact,True,False,neutral,False,high,5.7 RQ7,Sayyad et al. [84] routinely used 10^6 evaluations (or more) of their models in order to extract products from highly constrained product lines.,"[84] A. S. Sayyad, J. Ingram, T. Menzies, H. Ammar, Scalable product line configuration: A straw to break the camel's back, ASE 2013 465-474",
what_is_wrong_with_topic_modeling_and_ho,Easy over hard / faster analytics (Fu & Menzies),Easy over hard / faster analytics (Fu & Menzies),sanitycheck,True,False,supports,False,medium,5.8 RQ8,"Fu et al. [85] argues for faster software analytics, saying that the saved CPU time could be put to better uses.","[85] W. Fu, T. Menzies, Easy over hard: A case study on deep learning, arXiv preprint arXiv:1703.00133",arXiv:1703.00133
what_is_wrong_with_topic_modeling_and_ho,1600 Exabytes unstructured data (IDC),1600 Exabytes unstructured data (IDC),numericfact,False,False,neutral,False,medium,1,"most of the planet's 1600 Exabytes of data does not appear in structured sources (databases, etc) [1].","[1] A. Nadkarni, N. Yezhkova, Structured versus unstructured data: The balance of power continues to shift, IDC",
what_is_wrong_with_topic_modeling_and_ho,Venue counts table (Sun et al. survey),Venue counts table (Sun et al. survey),numericfact,False,False,neutral,False,medium,2.1,Tables 1 [28] and 2 show top SE venues that published SE results and a sample of those papers respectively.,"[28] X. Sun, X. Liu, B. Li, Y. Duan, H. Yang, J. Hu, Exploring topic models in software engineering data analysis: A survey, SNPD 2016 357-362",
tuning_for_software_analytics_is_it_real,"Classic search heuristics (GA, HC, Tabu, DE, ES, PSO, ILS, ...)",Differential evolution (Storn & Price),methodology,False,True,supports,False,high,Abstract; 2.6 Tuning Algorithms; Algorithm 1,we ran differential evolution as an optimizer to explore the tuning space (as a first step) then tested the tunings using hold-out data,"[12] R. Storn, K. Price, Differential evolution-a simple and efficient heuristic for global optimization over continuous spaces, J. Global Optimization 11(4) (1997) 341-359",
tuning_for_software_analytics_is_it_real,Differential evolution (Storn & Price),Storn's population-size recommendation (np = 10x attributes),numericfact,False,True,refutes,False,high,4.4 RQ4; Figure 3; Table 7,Rainer Storn (one of the inventors of DE) recommends setting np to be ten times larger than the number of attributes being optimized [12]. ... no evidence that np = 10 is a poor choice,"[12] R. Storn, K. Price, Differential evolution-a simple and efficient heuristic for global optimization over continuous spaces, J. Global Optimization 11(4) (1997) 341-359",
tuning_for_software_analytics_is_it_real,CART / decision trees,"Lessmann et al. benchmark of 22 learners (RF best, CART worst)",replication,False,False,refutes,False,high,2.4 Notes on Data Miners; 4.2 RQ2,"this paper shows we can refute the conclusions of Lessmann et al. in the sense that, after tuning, CART performs just as well as Random Forest","[4] S. Lessmann, B. Baesens, C. Mues, S. Pietsch, Benchmarking classification models for software defect prediction, IEEE TSE 34(4) (2008) 485-496",
tuning_for_software_analytics_is_it_real,Yu et al. SLR corpora / FASTREAD,Hall et al. SLR (simple learners such as LR beat Random Forest),replication,False,False,refutes,False,high,2.4; Table 2; 4.2 RQ2; Figure 2,"LR will be used, untuned, in order to check one of the recommendations made by Hall et al. [5]. ... tuning raises doubts about the optimality of the Hall et al. recommendation","[5] T. Hall, S. Beecham, D. Bowes, D. Gray, S. Counsell, A systematic review of fault prediction performance in software engineering, IEEE TSE 38(6) (2012) 1276-1304",
tuning_for_software_analytics_is_it_real,Lessmann et al. benchmark of defect classifiers,Lessmann et al. grid-search tuning protocol,steppingstone,False,False,refutes,False,medium,2.1 Tuning: Important and Ignored,Lessmann et al.[4] tuned parameters for some of their algorithms using a grid search ... This is a slow approach,"[4] S. Lessmann, B. Baesens, C. Mues, S. Pietsch, Benchmarking classification models for software defect prediction, IEEE TSE 34(4) (2008) 485-496",
